pid	region	time	value
19	hpc	902	0.833
19	hpc	903	0.819
19	hpc	904	0.868
19	hpc	905	0.669
19	hpc	906	0.814
19	hpc	907	0.474
19	hpc	908	0.69
19	hpc	909	0.098
19	hpc	910	0.376
19	hpc	911	0.449
19	hpc	912	0.171
19	hpc	913	0.609
19	hpc	914	0.28
19	hpc	915	0.682
19	hpc	916	0.67
19	hpc	917	0.52
19	hpc	918	0.331
19	hpc	919	0.521
19	hpc	920	0.355
19	hpc	921	0.577
19	hpc	922	0.075
19	hpc	923	0.292
19	hpc	924	0.363
19	hpc	925	0.862
19	hpc	926	0.622
19	hpc	927	0.077
19	hpc	928	0.126
19	hpc	929	0.254
19	hpc	930	0.255
19	hpc	931	0.508
19	hpc	932	0.691
19	hpc	933	0.73
19	hpc	934	0.527
19	hpc	935	0.692
19	hpc	936	0.769
19	hpc	937	0.315
19	hpc	938	0.529
19	hpc	939	0.764
19	hpc	940	0.83
19	hpc	941	0.393
19	hpc	942	0.669
19	hpc	943	0.818
19	hpc	944	0.093
19	hpc	945	0.875
19	hpc	946	0.142
19	hpc	947	0.102
19	hpc	948	0.98
19	hpc	949	0.669
19	hpc	950	0.948
19	hpc	951	0.153
19	hpc	952	0.606
19	hpc	953	0.715
19	hpc	954	0.975
19	hpc	955	0.469
19	hpc	956	0.157
19	hpc	957	0.644
19	hpc	958	0.629
19	hpc	959	0.421
19	hpc	960	0.366
19	hpc	961	0.207
19	hpc	962	0.602
19	hpc	963	0.304
19	hpc	964	0.091
19	hpc	965	0.174
19	hpc	966	0.822
19	hpc	967	0.3
19	hpc	968	0.722
19	hpc	969	0.378
19	hpc	970	0.377
19	hpc	971	0.598
19	hpc	972	0.186
19	hpc	973	0.208
19	hpc	974	0.388
19	hpc	975	0.321
19	hpc	976	0.827
19	hpc	977	0.728
19	hpc	978	0.563
19	hpc	979	0.557
19	hpc	980	0.51
19	hpc	981	0.623
19	hpc	982	0.054
19	hpc	983	0.753
19	hpc	984	0.411
19	hpc	985	0.083
19	hpc	986	0.079
19	hpc	987	0.758
19	hpc	988	0.867
19	hpc	989	0.233
19	hpc	990	0.979
19	hpc	991	0.363
19	hpc	992	0.052
19	hpc	993	0.91
19	hpc	994	0.615
19	hpc	995	0.202
19	hpc	996	0.893
19	hpc	997	0.489
19	hpc	998	0.413
19	hpc	999	0.295
19	hpc	1000	0.992
19	hpc	1001	0.896
19	hpc	1002	0.492
19	hpc	1003	0.696
19	hpc	1004	0.277
19	hpc	1005	0.507
19	hpc	1006	0.125
19	hpc	1007	0.639
19	hpc	1008	0.88
19	hpc	1009	0.329
19	hpc	1010	0.675
19	hpc	1011	0.817
19	hpc	1012	0.675
19	hpc	1013	0.89
19	hpc	1014	0.256
19	hpc	1015	0.654
19	hpc	1016	0.177
19	hpc	1017	0.025
19	hpc	1018	0.28
19	hpc	1019	0.914
19	hpc	1020	0.581
19	hpc	1021	0.039
19	hpc	1022	0.149
19	hpc	1023	0.789
19	hpc	1024	0.557
19	hpc	1025	0.844
19	hpc	1026	0.933
19	hpc	1027	0.187
19	hpc	1028	0.215
19	hpc	1029	0.461
19	hpc	1030	0.325
19	hpc	1031	0.548
19	hpc	1032	0.09
19	hpc	1033	0.169
19	hpc	1034	0.595
19	hpc	1035	0.706
19	hpc	1036	0.558
19	hpc	1037	0.664
19	hpc	1038	0.921
19	hpc	1039	0.707
19	hpc	1040	0.025
19	hpc	1041	0.569
19	hpc	1042	0.667
19	hpc	1043	0.299
19	hpc	1044	0.784
19	hpc	1045	0.129
19	hpc	1046	0.032
19	hpc	1047	0.369
19	hpc	1048	0.355
19	hpc	1049	0.944
19	hpc	1050	0.494
19	hpc	1051	0.652
19	hpc	1052	0.418
19	hpc	1053	0.055
19	hpc	1054	0.459
19	hpc	1055	0.288
19	hpc	1056	0.386
19	hpc	1057	0.4
19	hpc	1058	0.49
19	hpc	1059	0.637
19	hpc	1060	0.035
19	hpc	1061	0.77
19	hpc	1062	0.467
19	hpc	1063	0.247
19	hpc	1064	0.536
19	hpc	1065	0.551
19	hpc	1066	0.905
19	hpc	1067	0.126
19	hpc	1068	0.728
19	hpc	1069	0.666
19	hpc	1070	0.785
19	hpc	1071	0.249
19	hpc	1072	0.395
19	hpc	1073	0.787
19	hpc	1074	0.088
19	hpc	1075	0.075
19	hpc	1076	0.336
19	hpc	1077	0.87
19	hpc	1078	0.21
19	hpc	1079	0.517
19	hpc	1080	0.515
19	hpc	1081	0.791
19	hpc	1082	0.307
19	hpc	1083	0.849
19	hpc	1084	0.171
19	hpc	1085	0.973
19	hpc	1086	0.894
19	hpc	1087	0.145
19	hpc	1088	0.755
19	hpc	1089	0.34
19	hpc	1090	0.303
19	hpc	1091	0.452
19	hpc	1092	0.152
19	hpc	1093	0.931
19	hpc	1094	0.687
19	hpc	1095	0.108
19	hpc	1096	0.985
19	hpc	1097	0.378
19	hpc	1098	0.948
19	hpc	1099	0.257
19	hpc	1100	0.471
19	hpc	1101	0.306
19	hpc	1102	0.993
19	hpc	1103	0.213
19	hpc	1104	0.604
19	hpc	1105	0.667
19	hpc	1106	0.559
19	hpc	1107	0.563
19	hpc	1108	0.045
19	hpc	1109	0.11
19	hpc	1110	0.687
19	hpc	1111	0.524
19	hpc	1112	0.366
19	hpc	1113	0.617
19	hpc	1114	0.171
19	hpc	1115	0.153
19	hpc	1116	0.137
19	hpc	1117	0.1
19	hpc	1118	0.34
19	hpc	1119	0.276
19	hpc	1120	0.84
19	hpc	1121	0.332
19	hpc	1122	0.615
19	hpc	1123	0.271
19	hpc	1124	0.989
19	hpc	1125	0.344
19	hpc	1126	0.791
19	hpc	1127	0.415
19	hpc	1128	0.068
19	hpc	1129	0.175
19	hpc	1130	0.33
19	hpc	1131	0.691
19	hpc	1132	0.295
19	hpc	1133	0.609
19	hpc	1134	0.436
19	hpc	1135	0.074
19	hpc	1136	0.217
19	hpc	1137	0.794
19	hpc	1138	0.851
19	hpc	1139	0.713
19	hpc	1140	0.155
19	hpc	1141	0.145
19	hpc	1142	0.098
19	hpc	1143	0.529
19	hpc	1144	0.118
19	hpc	1145	0.173
19	hpc	1146	0.878
19	hpc	1147	0.629
19	hpc	1148	0.766
19	hpc	1149	0.317
19	hpc	1150	0.118
19	hpc	1151	0.243
19	hpc	1152	0.589
19	hpc	1153	0.431
19	hpc	1154	0.52
19	hpc	1155	0.434
19	hpc	1156	0.38
19	hpc	1157	0.119
19	hpc	1158	0.964
19	hpc	1159	0.171
19	hpc	1160	0.095
19	hpc	1161	0.199
19	hpc	1162	0.098
19	hpc	1163	0.06
19	hpc	1164	0.091
19	hpc	1165	0.579
19	hpc	1166	0.103
19	hpc	1167	0.365
19	hpc	1168	0.481
19	hpc	1169	0.522
19	hpc	1170	0.166
19	hpc	1171	0.214
19	hpc	1172	0.424
19	hpc	1173	0.389
19	hpc	1174	0.748
19	hpc	1175	0.955
19	hpc	1176	0.67
19	hpc	1177	0.275
19	hpc	1178	0.226
19	hpc	1179	0.629
19	hpc	1180	0.468
19	hpc	1181	0.194
19	hpc	1182	0.764
19	hpc	1183	0.768
19	hpc	1184	0.509
19	hpc	1185	0.138
19	hpc	1186	0.566
19	hpc	1187	0.773
19	hpc	1188	0.874
19	hpc	1189	0.031
19	hpc	1190	0.691
19	hpc	1191	0.906
19	hpc	1192	0.658
19	hpc	1193	0.915
19	hpc	1194	0.264
19	hpc	1195	0.99
19	hpc	1196	0.089
19	hpc	1197	0.425
19	hpc	1198	0.619
19	hpc	1199	0.037
19	hpc	1200	0.317
19	hpc	1201	0.497
19	hpc	1202	0.322
19	hpc	1203	0.407
19	hpc	1204	0.254
19	hpc	1205	0.994
19	hpc	1206	0.895
19	hpc	1207	0.639
19	hpc	1208	0.232
19	hpc	1209	0.081
19	hpc	1210	0.444
19	hpc	1211	0.297
19	hpc	1212	0.29
19	hpc	1213	0.627
19	hpc	1214	0.012
19	hpc	1215	0.91
19	hpc	1216	0.498
19	hpc	1217	0.841
19	hpc	1218	0.27
19	hpc	1219	0.306
19	hpc	1220	0.196
19	hpc	1221	0.176
19	hpc	1222	0.782
19	hpc	1223	0.128
19	hpc	1224	0.484
19	hpc	1225	0.479
19	hpc	1226	0.489
19	hpc	1227	0.44
19	hpc	1228	0.305
19	hpc	1229	0.163
19	hpc	1230	0.505
19	hpc	1231	0.781
19	hpc	1232	0.919
19	hpc	1233	0.798
19	hpc	1234	0.877
19	hpc	1235	0.946
19	hpc	1236	0.833
19	hpc	1237	0.024
19	hpc	1238	0.26
19	hpc	1239	0.234
19	hpc	1240	0.633
19	hpc	1241	0.902
19	hpc	1242	0.434
19	hpc	1243	0.341
19	hpc	1244	0.418
19	hpc	1245	0.689
19	hpc	1246	0.397
19	hpc	1247	0.428
19	hpc	1248	0.166
19	hpc	1249	0.667
19	hpc	1250	0.458
19	hpc	1251	0.503
19	hpc	1252	0.459
19	hpc	1253	0.545
19	hpc	1254	0.232
19	hpc	1255	0.319
19	hpc	1256	0.059
19	hpc	1257	0.491
19	hpc	1258	0.424
19	hpc	1259	0.399
19	hpc	1260	0.036
19	mpfc	1	0.441
19	mpfc	2	0.55
19	mpfc	3	0.606
19	mpfc	4	0.065
19	mpfc	5	0.846
19	mpfc	6	0.022
19	mpfc	7	0.469
19	mpfc	8	0.619
19	mpfc	9	0.478
19	mpfc	10	0.059
19	mpfc	11	0.843
19	mpfc	12	0.27
19	mpfc	13	0.063
19	mpfc	14	0.36
19	mpfc	15	0.429
19	mpfc	16	0.982
19	mpfc	17	0.678
19	mpfc	18	0.671
19	mpfc	19	0.443
19	mpfc	20	0.204
19	mpfc	21	0.926
19	mpfc	22	0.168
19	mpfc	23	0.73
19	mpfc	24	0.241
19	mpfc	25	0.195
19	mpfc	26	0.916
19	mpfc	27	0.359
19	mpfc	28	0.245
19	mpfc	29	0.742
19	mpfc	30	0.468
19	mpfc	31	0.588
19	mpfc	32	0.441
19	mpfc	33	0.898
19	mpfc	34	0.815
19	mpfc	35	0.325
19	mpfc	36	0.587
19	mpfc	37	0.159
19	mpfc	38	0.675
19	mpfc	39	0.763
19	mpfc	40	0.982
19	mpfc	41	0.942
19	mpfc	42	0.17
19	mpfc	43	0.691
19	mpfc	44	0.05
19	mpfc	45	0.082
19	mpfc	46	0.068
19	mpfc	47	0.116
19	mpfc	48	0.386
19	mpfc	49	0.542
19	mpfc	50	0.457
19	mpfc	51	0.663
19	mpfc	52	0.715
19	mpfc	53	0.907
19	mpfc	54	0.054
19	mpfc	55	0.276
19	mpfc	56	0.972
19	mpfc	57	0.31
19	mpfc	58	0.922
19	mpfc	59	0.964
19	mpfc	60	0.357
19	mpfc	61	0.929
19	mpfc	62	0.702
19	mpfc	63	0.267
19	mpfc	64	0.846
19	mpfc	65	0.405
19	mpfc	66	0.961
19	mpfc	67	0.428
19	mpfc	68	0.791
19	mpfc	69	0.027
19	mpfc	70	0.206
19	mpfc	71	0.512
19	mpfc	72	0.731
19	mpfc	73	0.199
19	mpfc	74	0.003
19	mpfc	75	0.572
19	mpfc	76	0.698
19	mpfc	77	0.331
19	mpfc	78	0.684
19	mpfc	79	0.81
19	mpfc	80	0.824
19	mpfc	81	0.598
19	mpfc	82	0.043
19	mpfc	83	0.025
19	mpfc	84	0.833
19	mpfc	85	0.815
19	mpfc	86	0.57
19	mpfc	87	0.117
19	mpfc	88	0.534
19	mpfc	89	0.005
19	mpfc	90	0.599
19	mpfc	91	0.105
19	mpfc	92	0.79
19	mpfc	93	0.425
19	mpfc	94	0.91
19	mpfc	95	0.998
19	mpfc	96	0.488
19	mpfc	97	0.701
19	mpfc	98	0.996
19	mpfc	99	0.302
19	mpfc	100	0.635
19	mpfc	101	0.917
19	mpfc	102	0.08
19	mpfc	103	0.892
19	mpfc	104	0.771
19	mpfc	105	0.359
19	mpfc	106	0.721
19	mpfc	107	0.863
19	mpfc	108	0.065
19	mpfc	109	0.944
19	mpfc	110	0.272
19	mpfc	111	0.262
19	mpfc	112	0.794
19	mpfc	113	0.953
19	mpfc	114	0.047
19	mpfc	115	0.057
19	mpfc	116	0.705
19	mpfc	117	0.066
19	mpfc	118	0.079
19	mpfc	119	0.953
19	mpfc	120	0.982
19	mpfc	121	0.88
19	mpfc	122	0.567
19	mpfc	123	0.214
19	mpfc	124	0.624
19	mpfc	125	0.848
19	mpfc	126	0.685
19	mpfc	127	0.588
19	mpfc	128	0.658
19	mpfc	129	0.237
19	mpfc	130	0.737
19	mpfc	131	0.196
19	mpfc	132	0.35
19	mpfc	133	0.723
19	mpfc	134	0.103
19	mpfc	135	0.913
19	mpfc	136	0.615
19	mpfc	137	0.579
19	mpfc	138	0.088
19	mpfc	139	0.201
19	mpfc	140	0.652
19	mpfc	141	0.856
19	mpfc	142	0.194
19	mpfc	143	0.618
19	mpfc	144	0.471
19	mpfc	145	0.238
19	mpfc	146	0.225
19	mpfc	147	0.476
19	mpfc	148	0.511
19	mpfc	149	0.489
19	mpfc	150	0.398
19	mpfc	151	0.765
19	mpfc	152	0.636
19	mpfc	153	0.138
19	mpfc	154	0.023
19	mpfc	155	0.339
19	mpfc	156	0.695
19	mpfc	157	0.913
19	mpfc	158	0.611
19	mpfc	159	0.378
19	mpfc	160	0.255
19	mpfc	161	0.315
19	mpfc	162	0.857
19	mpfc	163	0.983
19	mpfc	164	0.799
19	mpfc	165	0.454
19	mpfc	166	0.626
19	mpfc	167	0.172
19	mpfc	168	0.366
19	mpfc	169	0.389
19	mpfc	170	0.638
19	mpfc	171	0.178
19	mpfc	172	0.775
19	mpfc	173	0.844
19	mpfc	174	0.066
19	mpfc	175	0.77
19	mpfc	176	0.826
19	mpfc	177	0.617
19	mpfc	178	0.34
19	mpfc	179	0.007
19	mpfc	180	0.808
19	mpfc	181	0.162
19	mpfc	182	0.509
19	mpfc	183	0.862
19	mpfc	184	0.717
19	mpfc	185	0.832
19	mpfc	186	0.701
19	mpfc	187	0.308
19	mpfc	188	0.692
19	mpfc	189	0.823
19	mpfc	190	0.534
19	mpfc	191	0.944
19	mpfc	192	0.222
19	mpfc	193	0.028
19	mpfc	194	0.91
19	mpfc	195	0.254
19	mpfc	196	0.969
19	mpfc	197	0.746
19	mpfc	198	0.152
19	mpfc	199	0.007
19	mpfc	200	0.504
19	mpfc	201	0.042
19	mpfc	202	0.087
19	mpfc	203	0.624
19	mpfc	204	0.718
19	mpfc	205	0.733
19	mpfc	206	0.97
19	mpfc	207	0.751
19	mpfc	208	0.006
19	mpfc	209	0.483
19	mpfc	210	0.548
19	mpfc	211	0.27
19	mpfc	212	0.305
19	mpfc	213	0.876
19	mpfc	214	0.526
19	mpfc	215	0.133
19	mpfc	216	0.321
19	mpfc	217	0.963
19	mpfc	218	0.418
19	mpfc	219	0.688
19	mpfc	220	0.86
19	mpfc	221	0.622
19	mpfc	222	0.28
19	mpfc	223	0.258
19	mpfc	224	0.753
19	mpfc	225	0.72
19	mpfc	226	0.52
19	mpfc	227	0.521
19	mpfc	228	0.92
19	mpfc	229	0.211
19	mpfc	230	0.605
19	mpfc	231	0.68
19	mpfc	232	0.873
19	mpfc	233	0.83
19	mpfc	234	0.926
19	mpfc	235	0.589
19	mpfc	236	0.743
19	mpfc	237	0.078
19	mpfc	238	0.571
19	mpfc	239	0.399
19	mpfc	240	0.029
19	mpfc	241	0.252
19	mpfc	242	0.656
19	mpfc	243	0.903
19	mpfc	244	0.67
19	mpfc	245	0.912
19	mpfc	246	0.876
19	mpfc	247	0.989
19	mpfc	248	0.274
19	mpfc	249	0.889
19	mpfc	250	0.005
19	mpfc	251	0.039
19	mpfc	252	0.295
19	mpfc	253	0.099
19	mpfc	254	0.827
19	mpfc	255	0.005
19	mpfc	256	0.915
19	mpfc	257	0.486
19	mpfc	258	0.804
19	mpfc	259	0.941
19	mpfc	260	0.076
19	mpfc	261	0.025
19	mpfc	262	0.001
19	mpfc	263	0.9
19	mpfc	264	0.176
19	mpfc	265	0.789
19	mpfc	266	0.827
19	mpfc	267	0.208
19	mpfc	268	0.208
19	mpfc	269	0.675
19	mpfc	270	0.442
19	mpfc	271	0.487
19	mpfc	272	0.818
19	mpfc	273	0.213
19	mpfc	274	0.348
19	mpfc	275	0.816
19	mpfc	276	0.307
19	mpfc	277	0.217
19	mpfc	278	0.418
19	mpfc	279	0.327
19	mpfc	280	0.582
19	mpfc	281	0.087
19	mpfc	282	0.92
19	mpfc	283	0.079
19	mpfc	284	0.201
19	mpfc	285	0.692
19	mpfc	286	0.697
19	mpfc	287	0.758
19	mpfc	288	0.364
19	mpfc	289	0.377
19	mpfc	290	0.822
19	mpfc	291	0.871
19	mpfc	292	0.664
19	mpfc	293	0.509
19	mpfc	294	0.078
19	mpfc	295	0.696
19	mpfc	296	0.946
19	mpfc	297	0.475
19	mpfc	298	0.448
19	mpfc	299	0.057
19	mpfc	300	0.053
19	mpfc	301	0.386
19	mpfc	302	0.91
19	mpfc	303	0.466
19	mpfc	304	0.603
19	mpfc	305	0.919
19	mpfc	306	0.384
19	mpfc	307	0.012
19	mpfc	308	0.117
19	mpfc	309	0.765
19	mpfc	310	0.731
19	mpfc	311	0.869
19	mpfc	312	0.29
19	mpfc	313	0.577
19	mpfc	314	0.388
19	mpfc	315	0.765
19	mpfc	316	0.184
19	mpfc	317	0.816
19	mpfc	318	0.07
19	mpfc	319	0.249
19	mpfc	320	0.459
19	mpfc	321	0.617
19	mpfc	322	0.225
19	mpfc	323	0.99
19	mpfc	324	0.424
19	mpfc	325	0.306
19	mpfc	326	0.56
19	mpfc	327	0.659
19	mpfc	328	0.058
19	mpfc	329	0.858
19	mpfc	330	0.893
19	mpfc	331	0.036
19	mpfc	332	0.63
19	mpfc	333	0.147
19	mpfc	334	0.416
19	mpfc	335	0.736
19	mpfc	336	0.013
19	mpfc	337	0.214
19	mpfc	338	0.974
19	mpfc	339	0.487
19	mpfc	340	0.887
19	mpfc	341	0.368
19	mpfc	342	0.621
19	mpfc	343	0.526
19	mpfc	344	0.58
19	mpfc	345	0.131
19	mpfc	346	0.882
19	mpfc	347	0.162
19	mpfc	348	0.248
19	mpfc	349	0.09
19	mpfc	350	0.345
19	mpfc	351	0.27
19	mpfc	352	0.939
19	mpfc	353	0.038
19	mpfc	354	0.973
19	mpfc	355	0.374
19	mpfc	356	0.872
19	mpfc	357	0.716
19	mpfc	358	0.915
19	mpfc	359	0.564
19	mpfc	360	0.634
19	mpfc	361	0.684
19	mpfc	362	0.475
19	mpfc	363	0.022
19	mpfc	364	0.511
19	mpfc	365	0.527
19	mpfc	366	0.961
19	mpfc	367	0.855
19	mpfc	368	0.799
19	mpfc	369	0.921
19	mpfc	370	0.285
19	mpfc	371	0.516
19	mpfc	372	0.147
19	mpfc	373	0.233
19	mpfc	374	0.99
19	mpfc	375	0.508
19	mpfc	376	0.806
19	mpfc	377	0.334
19	mpfc	378	0.259
19	mpfc	379	0.272
19	mpfc	380	0.067
19	mpfc	381	0.068
19	mpfc	382	0.671
19	mpfc	383	0.528
19	mpfc	384	0.393
19	mpfc	385	0.89
19	mpfc	386	0.919
19	mpfc	387	0.82
19	mpfc	388	0.33
19	mpfc	389	0.527
19	mpfc	390	0.16
19	mpfc	391	0.331
19	mpfc	392	0.747
19	mpfc	393	0.603
19	mpfc	394	0.12
19	mpfc	395	0.687
19	mpfc	396	0.362
19	mpfc	397	0.684
19	mpfc	398	0.694
19	mpfc	399	0.286
19	mpfc	400	0.357
19	mpfc	401	0.52
19	mpfc	402	0.209
19	mpfc	403	0.045
19	mpfc	404	0.076
19	mpfc	405	0.105
19	mpfc	406	0.437
19	mpfc	407	0.461
19	mpfc	408	0.094
19	mpfc	409	0.293
19	mpfc	410	0.804
19	mpfc	411	0.037
19	mpfc	412	0.381
19	mpfc	413	0.955
19	mpfc	414	0.92
19	mpfc	415	0.564
19	mpfc	416	0.035
19	mpfc	417	0.017
19	mpfc	418	0.242
19	mpfc	419	0.867
19	mpfc	420	0.951
19	mpfc	421	0.044
19	mpfc	422	0.019
19	mpfc	423	0.27
19	mpfc	424	0.462
19	mpfc	425	0.679
19	mpfc	426	0.558
19	mpfc	427	0.868
19	mpfc	428	0.315
19	mpfc	429	0.934
19	mpfc	430	0.728
19	mpfc	431	0.098
19	mpfc	432	0.243
19	mpfc	433	0.919
19	mpfc	434	0.068
19	mpfc	435	0.54
19	mpfc	436	0.08
19	mpfc	437	0.91
19	mpfc	438	0.138
19	mpfc	439	0.679
19	mpfc	440	0.97
19	mpfc	441	0.776
19	mpfc	442	0.854
19	mpfc	443	0.053
19	mpfc	444	0.063
19	mpfc	445	0.538
19	mpfc	446	0.373
19	mpfc	447	0.904
19	mpfc	448	0.574
19	mpfc	449	0.617
19	mpfc	450	0.938
19	mpfc	451	0.063
19	mpfc	452	0.3
19	mpfc	453	0.551
19	mpfc	454	0.711
19	mpfc	455	0.152
19	mpfc	456	0.594
19	mpfc	457	0.232
19	mpfc	458	0.586
19	mpfc	459	0.782
19	mpfc	460	0.976
19	mpfc	461	0.793
19	mpfc	462	0.379
19	mpfc	463	0.604
19	mpfc	464	0.946
19	mpfc	465	0.311
19	mpfc	466	0.575
19	mpfc	467	0.647
19	mpfc	468	0.677
19	mpfc	469	0.252
19	mpfc	470	0.645
19	mpfc	471	0.106
19	mpfc	472	0.371
19	mpfc	473	0.202
19	mpfc	474	0.26
19	mpfc	475	0.661
19	mpfc	476	0.23
19	mpfc	477	0.663
19	mpfc	478	0.981
19	mpfc	479	0.68
19	mpfc	480	0.798
19	mpfc	481	0.52
19	mpfc	482	0.322
19	mpfc	483	0.613
19	mpfc	484	0.426
19	mpfc	485	0.91
19	mpfc	486	0.595
19	mpfc	487	0.252
19	mpfc	488	0.332
19	mpfc	489	0.656
19	mpfc	490	0.494
19	mpfc	491	0.461
19	mpfc	492	0.212
19	mpfc	493	0.159
19	mpfc	494	0.218
19	mpfc	495	0.775
19	mpfc	496	0.385
19	mpfc	497	0.504
19	mpfc	498	0.776
19	mpfc	499	0.039
19	mpfc	500	0.201
19	mpfc	501	0.957
19	mpfc	502	0.099
19	mpfc	503	0.906
19	mpfc	504	0.587
19	mpfc	505	0.237
19	mpfc	506	0.322
19	mpfc	507	0.444
19	mpfc	508	0.248
19	mpfc	509	0.934
19	mpfc	510	0.852
19	mpfc	511	0.691
19	mpfc	512	0.032
19	mpfc	513	0.385
19	mpfc	514	0.967
19	mpfc	515	0.064
19	mpfc	516	0.002
19	mpfc	517	0.405
19	mpfc	518	0.263
19	mpfc	519	0.623
19	mpfc	520	0.744
19	mpfc	521	0.059
19	mpfc	522	0.252
19	mpfc	523	0.078
19	mpfc	524	0.147
19	mpfc	525	0.449
19	mpfc	526	0.21
19	mpfc	527	0.403
19	mpfc	528	0.4
19	mpfc	529	0.019
19	mpfc	530	0.098
19	mpfc	531	0.119
19	mpfc	532	0.9
19	mpfc	533	0.189
19	mpfc	534	0.741
19	mpfc	535	0.37
19	mpfc	536	0.549
19	mpfc	537	0.218
19	mpfc	538	0.161
19	mpfc	539	0.878
19	mpfc	540	0.627
19	mpfc	541	0.23
19	mpfc	542	0.138
19	mpfc	543	0.304
19	mpfc	544	0.284
19	mpfc	545	0.872
19	mpfc	546	0.663
19	mpfc	547	0.039
19	mpfc	548	0.062
19	mpfc	549	0.5
19	mpfc	550	0.356
19	mpfc	551	0.886
19	mpfc	552	0.672
19	mpfc	553	0.907
19	mpfc	554	0.667
19	mpfc	555	0.911
19	mpfc	556	0.698
19	mpfc	557	0.035
19	mpfc	558	0.93
19	mpfc	559	0.803
19	mpfc	560	0.274
19	mpfc	561	0.449
19	mpfc	562	0.407
19	mpfc	563	0.073
19	mpfc	564	0.578
19	mpfc	565	0.698
19	mpfc	566	0.949
19	mpfc	567	0.102
19	mpfc	568	0.521
19	mpfc	569	0.89
19	mpfc	570	0.066
19	mpfc	571	0.16
19	mpfc	572	0.134
19	mpfc	573	0.853
19	mpfc	574	0.484
19	mpfc	575	0.609
19	mpfc	576	0.878
19	mpfc	577	0.648
19	mpfc	578	0.305
19	mpfc	579	0.8
19	mpfc	580	0.962
19	mpfc	581	0.74
19	mpfc	582	0.438
19	mpfc	583	0.017
19	mpfc	584	0.066
19	mpfc	585	0.16
19	mpfc	586	0.247
19	mpfc	587	0.968
19	mpfc	588	0.125
19	mpfc	589	0.888
19	mpfc	590	0.495
19	mpfc	591	0.154
19	mpfc	592	0.037
19	mpfc	593	0.956
19	mpfc	594	0.632
19	mpfc	595	0.247
19	mpfc	596	0.663
19	mpfc	597	0.376
19	mpfc	598	0.846
19	mpfc	599	0.975
19	mpfc	600	0.664
19	mpfc	601	0.985
19	mpfc	602	0.455
19	mpfc	603	0.509
19	mpfc	604	0.481
19	mpfc	605	0.445
19	mpfc	606	0.682
19	mpfc	607	0.169
19	mpfc	608	0.213
19	mpfc	609	0.033
19	mpfc	610	0.576
19	mpfc	611	0.238
19	mpfc	612	0.969
19	mpfc	613	0.882
19	mpfc	614	0.794
19	mpfc	615	0.362
19	mpfc	616	0.124
19	mpfc	617	0.797
19	mpfc	618	0.845
19	mpfc	619	0.374
19	mpfc	620	0.081
19	mpfc	621	0.484
19	mpfc	622	0.042
19	mpfc	623	0.706
19	mpfc	624	0.657
19	mpfc	625	0.256
19	mpfc	626	0.631
19	mpfc	627	0.389
19	mpfc	628	0.748
19	mpfc	629	0.418
19	mpfc	630	0.765
19	mpfc	631	0.369
19	mpfc	632	0.261
19	mpfc	633	0.001
19	mpfc	634	0.652
19	mpfc	635	0.468
19	mpfc	636	0.385
19	mpfc	637	0.544
19	mpfc	638	0.59
19	mpfc	639	0.995
19	mpfc	640	0.986
19	mpfc	641	0.937
19	mpfc	642	0.077
19	mpfc	643	0.593
19	mpfc	644	0.289
19	mpfc	645	0.241
19	mpfc	646	0.543
19	mpfc	647	0.836
19	mpfc	648	0.304
19	mpfc	649	0.814
19	mpfc	650	0.823
19	mpfc	651	0.725
19	mpfc	652	0.116
19	mpfc	653	0.252
19	mpfc	654	0.329
19	mpfc	655	0.38
19	mpfc	656	0.757
19	mpfc	657	0.362
19	mpfc	658	0.448
19	mpfc	659	0.649
19	mpfc	660	0.119
19	mpfc	661	0.719
19	mpfc	662	0.421
19	mpfc	663	0.583
19	mpfc	664	0.639
19	mpfc	665	0.601
19	mpfc	666	0.23
19	mpfc	667	0.249
19	mpfc	668	0.958
19	mpfc	669	0.636
19	mpfc	670	0.157
19	mpfc	671	0.395
19	mpfc	672	0.756
19	mpfc	673	0.068
19	mpfc	674	0.591
19	mpfc	675	0
19	mpfc	676	0.099
19	mpfc	677	0.931
19	mpfc	678	0.68
19	mpfc	679	0.93
19	mpfc	680	0.555
19	mpfc	681	0.434
19	mpfc	682	0.974
19	mpfc	683	0.237
19	mpfc	684	0.851
19	mpfc	685	0.506
19	mpfc	686	0.552
19	mpfc	687	0.111
19	mpfc	688	0.056
19	mpfc	689	0.297
19	mpfc	690	0.17
19	mpfc	691	0.771
19	mpfc	692	0.173
19	mpfc	693	0.821
19	mpfc	694	0.537
19	mpfc	695	0.293
19	mpfc	696	0.865
19	mpfc	697	0.016
19	mpfc	698	0.63
19	mpfc	699	0.06
19	mpfc	700	0.388
19	mpfc	701	0.694
19	mpfc	702	0.366
19	mpfc	703	0.586
19	mpfc	704	1
19	mpfc	705	0.183
19	mpfc	706	0.487
19	mpfc	707	0.381
19	mpfc	708	0.619
19	mpfc	709	0.816
19	mpfc	710	0.486
19	mpfc	711	0.235
19	mpfc	712	0.357
19	mpfc	713	0.549
19	mpfc	714	0.448
19	mpfc	715	0.953
19	mpfc	716	0.72
19	mpfc	717	0.025
19	mpfc	718	0.249
19	mpfc	719	0.359
19	mpfc	720	0.452
19	mpfc	721	0.749
19	mpfc	722	0.894
19	mpfc	723	0.854
19	mpfc	724	0.984
19	mpfc	725	0.328
